,Channel,Compound,Date,Negative,Neutral,Positive,Text,Tweet Ago
130,@CBSNews,-0.4019,Mon Mar 12 20:35:31 +0000 2018,0.144,0.856,0.0,WATCH LIVE: NTSB officials hold update on deadly helicopter crash in New York City's East River… https://t.co/C4PMuZknXX,31
131,@CBSNews,0.5574,Mon Mar 12 20:20:02 +0000 2018,0.073,0.734,0.193,"Federal government censored, withheld or said it couldn't find records sought under the Freedom of Information Act… https://t.co/v4JF6Gmsn2",32
132,@CBSNews,-0.5267,Mon Mar 12 20:05:24 +0000 2018,0.216,0.784,0.0,Austin PD Chief Brian Manley: Two victims of package explosions that were African-American; victim of latest incide… https://t.co/O3qotYZuhd,33
133,@CBSNews,-0.3182,Mon Mar 12 20:03:14 +0000 2018,0.095,0.905,0.0,"""We know is -- the victims, when they've seen these packages on the front porch, they went out and handled them in… https://t.co/YA6sNDiM5R",34
134,@CBSNews,0.0,Mon Mar 12 20:01:05 +0000 2018,0.0,1.0,0.0,"""We do not believe this was delivered by any official delivery service,"" Austin police chief says of most recent pa… https://t.co/TimVI8Hsok",35
135,@CBSNews,0.2732,Mon Mar 12 19:53:38 +0000 2018,0.0,0.913,0.087,"""Based on evidence that we have at this scene, as well as at the other two scenes where we've had these explosions,… https://t.co/6AtVfhEUHJ",36
136,@CBSNews,-0.6486,Mon Mar 12 19:51:00 +0000 2018,0.193,0.807,0.0,"WATCH LIVE: Authorities in Austin, Texas hold update on package explosions; at least one dead after three blasts… https://t.co/1EPYNuC7Av",37
137,@CBSNews,-0.6124,Mon Mar 12 19:45:01 +0000 2018,0.25,0.75,0.0,Acting CDC director denies missing worker was passed over for promotion before his disappearance; Timothy Cunningha… https://t.co/Iuub5Gs7aV,38
138,@CBSNews,0.4215,Mon Mar 12 19:44:00 +0000 2018,0.0,0.872,0.128,Q: Is education secretary Betsy Devos going to continue to be the face of school safety policy and commission?… https://t.co/FI0ZNlDrRt,39
139,@CBSNews,0.0,Mon Mar 12 19:41:31 +0000 2018,0.0,1.0,0.0,".@PressSec on China abolishing presidential term limits, would it be ""healthy"" for U.S.-China relations: That would… https://t.co/h69XU9RHic",40
140,@CBSNews,0.6369,Mon Mar 12 19:36:34 +0000 2018,0.0,0.819,0.181,@PressSec on Betsy Devos going on 60 Minutes: Things that need further review on determining the best path forward… https://t.co/iP3eQ6J103,41
141,@CBSNews,-0.8834,Mon Mar 12 19:31:21 +0000 2018,0.447,0.553,0.0,".@PressSec on British PM accusing Russia of poisoning former Russian spy: The attack was reckless, and discriminant… https://t.co/F7ATqv34vZ",42
142,@CBSNews,0.0,Mon Mar 12 19:30:01 +0000 2018,0.0,1.0,0.0,"How the ski patrol at Whistler-Blackcomb, North America's largest ski resort, works to keep avalanches under contro… https://t.co/vr0KFVmFBj",43
143,@CBSNews,-0.7096,Mon Mar 12 19:24:40 +0000 2018,0.258,0.742,0.0,".@PressSec on Trump being ""petrified by the NRA"" after retreating from some gun restrictions:  Look, he hasn't back… https://t.co/wpIOmnZGQL",44
144,@CBSNews,0.0,Mon Mar 12 19:17:57 +0000 2018,0.0,1.0,0.0,"Q: What preparations are being made for the meeting [with Kim Jong Un]? 
@PressSec: We are continuing to prepare on… https://t.co/4YqQ3Veqbj",45
145,@CBSNews,-0.7964,Mon Mar 12 19:15:02 +0000 2018,0.283,0.717,0.0,"Pilot tells police what caused crash that sent New York City helicopter plunging into East River, killing five pass… https://t.co/C60MBUQ8BU",46
146,@CBSNews,0.0,Mon Mar 12 19:15:00 +0000 2018,0.0,1.0,0.0,".@PressSec announces @POTUS will make his first trip to Latin America as president next month, and will attend the… https://t.co/oCeD5QNER3",47
147,@CBSNews,0.0,Mon Mar 12 19:13:13 +0000 2018,0.0,1.0,0.0,NEW: Press Secretary Sarah Sanders says Crown Prince of Saudi Arabia Muhammad Bin Salman set to visit White House o… https://t.co/kfWCxuhVth,48
148,@CBSNews,-0.34,Mon Mar 12 19:09:47 +0000 2018,0.118,0.882,0.0,WATCH LIVE: White House holds press briefing after President Trump seems to back away from gun age restrictions.… https://t.co/NXdsCVSCGp,49
149,@CBSNews,0.0,Mon Mar 12 19:02:53 +0000 2018,0.0,1.0,0.0,AHEAD: @PressSec Sarah Huckabee Sanders to hold White House briefing https://t.co/CTSiC9XV0I https://t.co/FIV1Ardkpy,50
150,@CBSNews,0.4588,Mon Mar 12 18:55:43 +0000 2018,0.083,0.714,0.202,A photo of a waitress helping a customer cut his food went viral online and her good deed has now earned her a coll… https://t.co/9GBWLIOyRO,51
151,@CBSNews,0.0,Mon Mar 12 18:40:02 +0000 2018,0.0,1.0,0.0,"Stormy Daniels offers to return the $130,000 that Trump attorney Michael Cohen paid to her in exchange for her sile… https://t.co/Ot426iLxGc",52
152,@CBSNews,0.0,Mon Mar 12 18:25:01 +0000 2018,0.0,1.0,0.0,Judge refuses to dismiss drug-possession charge against Rose McGowan after prosecutors said they have additional ev… https://t.co/zc4WkmL04C,53
153,@CBSNews,-0.5106,Mon Mar 12 18:10:02 +0000 2018,0.177,0.823,0.0,No rest for the winter-weary: the third major nor'easter in two weeks could drop a foot or more of snow on Tuesday… https://t.co/rOvskoUKiy,54
154,@CBSNews,0.0,Mon Mar 12 17:55:01 +0000 2018,0.0,1.0,0.0,"President Trump's potential meeting with Kim Jong Un is ""a really big deal,"" @ianbremmer says, yet with North Korea… https://t.co/OWx8DMl206",55
155,@CBSNews,-0.4019,Mon Mar 12 17:41:48 +0000 2018,0.109,0.891,0.0,Video shows scene of the deadly helicopter crash in New York City. Crews are lifting the chopper out of the East Ri… https://t.co/zlUcMxxfCg,56
156,@CBSNews,-0.2263,Mon Mar 12 17:35:41 +0000 2018,0.137,0.763,0.1,A thief fumbles as he tries to fit a large gumball machine through a small doggy door at an animal shelter. His rob… https://t.co/nbgP7vAQCB,57
157,@CBSNews,0.0,Mon Mar 12 17:20:49 +0000 2018,0.0,1.0,0.0,"A snowboarder's helmet camera shows his point of view during an avalanche. When the snow engulfed him, his avalanch… https://t.co/0nMyOVv3rw",58
158,@CBSNews,0.0772,Mon Mar 12 17:18:25 +0000 2018,0.097,0.793,0.11,"British PM May: ""We must now stand ready to take extensive measures...should there be no credible response [from Ru… https://t.co/WOkJVeTd64",59
159,@CBSNews,0.0,Mon Mar 12 17:16:00 +0000 2018,0.0,1.0,0.0,"British PM Theresa May: ""This action has happened against a backdrop of a well-established pattern of Russian state… https://t.co/KfXCPrHgo0",60
160,@CBSNews,0.3182,Mon Mar 12 17:13:58 +0000 2018,0.0,0.892,0.108,"NEW: ""The government has concluded that it is highly likely that Russia was responsible for the act against Sergei… https://t.co/HZXVPqBJkL",61
161,@CBSNews,-0.1531,Mon Mar 12 17:11:49 +0000 2018,0.129,0.766,0.105,"""It is now clear that Mr. Skripal and his daughter were poisoned with a military grade nerve agent of a type develo… https://t.co/dKOreFOIEC",62
162,@CBSNews,-0.5859,Mon Mar 12 17:10:20 +0000 2018,0.174,0.826,0.0,WATCH LIVE: British Prime Minister Theresa May addresses the poisoning of a former Russian double agent and his dau… https://t.co/ctYqME8ZFv,63
163,@CBSNews,0.128,Mon Mar 12 16:50:01 +0000 2018,0.0,0.919,0.081,"Economist Larry Kudlow is a leading contender to replace Gary Cohn as head of the National Economic Council,… https://t.co/MsgWePBwTt",64
164,@CBSNews,0.5267,Mon Mar 12 16:41:58 +0000 2018,0.0,0.825,0.175,"WATCH LIVE: Pres. Trump hosts Houston Astros, the 2017 World Series champions, at the White House… https://t.co/DqQ3oS8kyz",65
165,@CBSNews,0.4588,Mon Mar 12 16:35:02 +0000 2018,0.0,0.812,0.188,Waffle House waitress gets $16K scholarship after act of kindness goes viral https://t.co/K8VVPig9E8 https://t.co/INj3zrpzMb,66
166,@CBSNews,-0.6705,Mon Mar 12 16:20:02 +0000 2018,0.381,0.476,0.143,Bride-to-be and her bachelorette party killed in Turkish jet crash https://t.co/Rg7MuCWGlp https://t.co/XXTJYZ6w6f,67
167,@CBSNews,0.0,Mon Mar 12 16:07:38 +0000 2018,0.0,1.0,0.0,"""We believe there's a possibility that they are related,"" official says. ""Is there any specific ideology behind the… https://t.co/rnnbkk2yhB",68
168,@CBSNews,0.6369,Mon Mar 12 16:02:07 +0000 2018,0.0,0.766,0.234,"""These [packages] are not coming through the United States Postal Service that we've determined at this point,"" off… https://t.co/b5aYfTl2g0",69
169,@CBSNews,-0.0258,Mon Mar 12 16:00:24 +0000 2018,0.057,0.891,0.053,"""I want the public to be aware and to be cautious because we have two cases very similar with both resulting in los… https://t.co/AsLqZOr6Eq",70
170,@CBSNews,0.4215,Mon Mar 12 15:57:18 +0000 2018,0.0,0.872,0.128,"FBI, ATF and United States Postal Service are all aiding in the investigation into the deadly package explosion. It… https://t.co/v7fZmjY2nL",71
171,@CBSNews,-0.7351,Mon Mar 12 15:54:28 +0000 2018,0.292,0.708,0.0,WATCH: Officials give updates after a packaged explosion at an Austin home killed a teenager and seriously injured… https://t.co/MMi1jhwypQ,72
172,@CBSNews,-0.3182,Mon Mar 12 15:45:01 +0000 2018,0.113,0.887,0.0,"Arianna Huffington says a lack of sleep compromised her own health and productivity, and she used that experience t… https://t.co/uQzny0ilN1",73
173,@CBSNews,0.0,Mon Mar 12 15:30:32 +0000 2018,0.0,1.0,0.0,This baby penguin cracked through its shell and took nearly four days to hatch into the world. This is the first pe… https://t.co/Nlo0x0MlMi,74
174,@CBSNews,-0.34,Mon Mar 12 15:15:02 +0000 2018,0.212,0.652,0.136,"Yountville, Calif., veterans home shooting survivor: ""I thought I was going to die"" https://t.co/O1ZlHvGSzP https://t.co/4x9uWycwhQ",75
175,@CBSNews,-0.5423,Mon Mar 12 15:01:01 +0000 2018,0.212,0.788,0.0,"Package explosion at Austin, Texas home kills one person and injuring another https://t.co/YgJfBQaRiR https://t.co/isubzdOY4E",76
176,@CBSNews,0.0,Mon Mar 12 14:45:02 +0000 2018,0.0,1.0,0.0,Prime Minister Malcolm Turnbull tweets Australia exempted from Trump tariffs https://t.co/wF746tVa3J https://t.co/G23ZsoEBxT,77
177,@CBSNews,0.4019,Mon Mar 12 14:30:01 +0000 2018,0.0,0.863,0.137,Congress' effort to stabilize the nation's insurance markets is faltering amid escalating demands by each party and… https://t.co/HQOgqIKne4,78
178,@CBSNews,-0.3506,Mon Mar 12 14:15:01 +0000 2018,0.114,0.886,0.0,"China's commerce minister says trade war with the U.S. would be a ""disaster,"" but the country will defend its inter… https://t.co/Mo3HGTGoLs",79
179,@CBSNews,-0.1027,Mon Mar 12 14:01:01 +0000 2018,0.135,0.865,0.0,"Expert warns of ""terrifying"" potential of digitally-altered video https://t.co/Mqf1h6q3oN https://t.co/EgYq5BwqFP",80
180,@CBSNews,0.4019,Mon Mar 12 13:41:01 +0000 2018,0.0,0.876,0.124,"Donald Trump Jr. toes ""fuzzy line"" as it is revealed his previously undisclosed business partner has had special ac… https://t.co/tIb5JH6TLR",81
181,@CBSNews,-0.8625,Mon Mar 12 13:21:31 +0000 2018,0.348,0.652,0.0,"Witness video shows the aftermath of a fiery plane crash in Nepal, which police officials say killed at least 38 pe… https://t.co/yG5dRKmLJi",82
182,@CBSNews,0.4939,Mon Mar 12 13:01:01 +0000 2018,0.0,0.775,0.225,Trump administration taking new tack on digital-age health care approach https://t.co/NKBBlvwUBW https://t.co/DjpIgKkmf4,83
183,@CBSNews,0.0,Mon Mar 12 12:46:25 +0000 2018,0.0,1.0,0.0,"Author Junot Díaz is out with his first children's book called ""Islandborn."" It draws on his experiences as a young… https://t.co/SIlaOv063t",84
184,@CBSNews,-0.6705,Mon Mar 12 12:41:01 +0000 2018,0.191,0.809,0.0,"For the first time ever we are hearing O.J. Simpson speak about a ""hypothetical"" explanation for the killings of hi… https://t.co/A9Cj68VhdR",85
185,@CBSNews,0.3612,Mon Mar 12 12:37:48 +0000 2018,0.0,0.878,0.122,"Dramatic video captured by a snowboarded, reveals what it's like to be swept up in an avalanche. The snowboarder's… https://t.co/3e1MSQGSly",86
186,@CBSNews,0.0,Mon Mar 12 12:33:34 +0000 2018,0.0,1.0,0.0,Here’s a look at some of this morning’s other headlines on @CBSThisMorning https://t.co/DuLhEpqCSb,87
187,@CBSNews,-0.1531,Mon Mar 12 12:26:11 +0000 2018,0.068,0.932,0.0,"SpaceX CEO Elon Musk says he expects his company to launch its Mars rocket on short trips next year, but warns the… https://t.co/htJXVb2lgT",88
188,@CBSNews,0.0,Mon Mar 12 12:23:00 +0000 2018,0.0,1.0,0.0,"The National Sleep Foundation released data for Sleep Awareness Week, showing 27% of adults get 7-9 hours of sleep.… https://t.co/Zi5bnoEORb",89
189,@CBSNews,0.0,Mon Mar 12 12:21:00 +0000 2018,0.0,1.0,0.0,"President Trump heads to California for the first time as president, amid turbulent relationship with state… https://t.co/W9UsNuAEQw",90
190,@CBSNews,0.0,Mon Mar 12 12:12:12 +0000 2018,0.0,1.0,0.0,The education department is defending Secretary Betsy DeVos after her appearance on @60Minutes Sunday night. She wa… https://t.co/bX3sspozYN,91
191,@CBSNews,0.0,Mon Mar 12 12:09:48 +0000 2018,0.0,1.0,0.0,CIA director Mike Pompeo says the U.S. will not make concessions to N. Korea before @POTUS talks to Kim Jong Un. Ad… https://t.co/IjiOJVeUDG,92
192,@CBSNews,-0.3182,Mon Mar 12 12:07:30 +0000 2018,0.107,0.844,0.049,The White House is rolling out a plan for new gun legislation. It includes a measure backed by @POTUS to give firea… https://t.co/ZoHqFrLplG,93
193,@CBSNews,-0.4019,Mon Mar 12 12:05:11 +0000 2018,0.124,0.876,0.0,The investigation of a deadly helicopter crash is underway in New York City. Cell phone video shows the chopper dro… https://t.co/q69zdlprgr,94
194,@CBSNews,-0.296,Mon Mar 12 12:01:01 +0000 2018,0.115,0.885,0.0,"Police believe a missing 16-year-old Pennsylvania girl ran off one week ago with Kevin Esterly, the 45-year-old fat… https://t.co/FdaWUVSm85",95
195,@CBSNews,0.0,Mon Mar 12 11:55:05 +0000 2018,0.0,1.0,0.0,Here’s a look at some of this morning’s other headlines on @CBSThisMorning https://t.co/2lMXACPE0n,96
196,@CBSNews,0.0,Mon Mar 12 11:47:53 +0000 2018,0.0,1.0,0.0,"Tomorrow on @CBSThisMorning: @TonyDokoupil spoke to the parents of Florida college student Andrew Coffey, who polic… https://t.co/5vEW4lPFZD",97
197,@CBSNews,-0.3612,Mon Mar 12 11:44:08 +0000 2018,0.161,0.754,0.085,Some lawmakers and computers scientists are concerned about growing dangers of digitally-altered video and audio. A… https://t.co/ILNuYinFL5,98
198,@CBSNews,-0.802,Mon Mar 12 11:41:01 +0000 2018,0.298,0.702,0.0,At least 38 people killed and 23 others injured when a passenger plane owned by a joint Bangladeshi-U.S. firm repor… https://t.co/P3HmYGZKx1,99
199,@CBSNews,0.4019,Mon Mar 12 11:38:35 +0000 2018,0.0,0.881,0.119,"Judith Regan tells CBS News: ""As anyone can see from his responses on the special, I did not feed [Simpson] lines."" https://t.co/1VXwPEdKbF",100
200,@CNN,0.0772,Tue Mar 13 03:21:05 +0000 2018,0.0,0.915,0.085,The 3 Republicans who could challenge Donald Trump in 2020 | Analysis by CNN's Chris Cillizza… https://t.co/ttKIf9oyqW,1
201,@CNN,0.0,Tue Mar 13 03:14:02 +0000 2018,0.0,1.0,0.0,"The Church of Scientology is set to premiere Scientology TV, a new network that will air on DirecTV and be availabl… https://t.co/B4fAihhhN1",2
202,@CNN,-0.5106,Tue Mar 13 03:13:16 +0000 2018,0.142,0.858,0.0,US Secretary of State Rex Tillerson goes farther than the White House and condemns Russia for the nerve agent attac… https://t.co/9oYQY8tzoX,3
203,@CNN,0.4767,Tue Mar 13 03:08:28 +0000 2018,0.0,0.853,0.147,"""We've gone completely off the rails"": After the House Intelligence Committee announced it was shutting down its pr… https://t.co/yi7wctQLBo",4
204,@CNN,0.6369,Tue Mar 13 03:05:22 +0000 2018,0.0,0.826,0.174,"Actress Lynda Carter, best known for her role in the ""Wonder Woman"" TV series, recounted two instances of sexual ha… https://t.co/e2nQmQ97Ax",5
205,@CNN,0.0,Tue Mar 13 03:05:05 +0000 2018,0.0,1.0,0.0,Prepare to have your mind blown. https://t.co/8pY0lpBvCE via @CNNStyle,6
206,@CNN,-0.4019,Tue Mar 13 03:01:24 +0000 2018,0.13,0.87,0.0,"""The fundamental problem from the beginning was that my colleagues viewed their job as protecting their client, the… https://t.co/H0E0Fs0QDR",7
207,@CNN,0.4767,Tue Mar 13 02:58:46 +0000 2018,0.0,0.853,0.147,Democratic Rep. Adam Schiff says he found out about Republicans on the House Intelligence Committee ending the Russ… https://t.co/P05HFXsDgW,8
208,@CNN,0.0,Tue Mar 13 02:50:27 +0000 2018,0.0,1.0,0.0,RT @AC360: Former Trump campaign aide Sam Nunberg tells CNN's @AndersonCooper that he doesn't think Robert Mueller's investigation is a wit…,9
209,@CNN,-0.6597,Tue Mar 13 02:49:55 +0000 2018,0.221,0.779,0.0,"The US government racked up a $215 billion deficit in February -- the largest monthly deficit in six years, new US… https://t.co/KBXaFmgAIf",10
210,@CNN,0.3818,Tue Mar 13 02:33:56 +0000 2018,0.0,0.885,0.115,Trudeau on Trump accepting an invitation to meet with Kim Jong Un: Canada has always said that diplomatic and polit… https://t.co/cWnnrUxfS9,11
211,@CNN,0.0,Tue Mar 13 02:32:39 +0000 2018,0.0,1.0,0.0,"Canadian PM Justin Trudeau: I've made a point of not disrespecting Trump, but ""at the same time I've demonstrated t… https://t.co/gMoG5eo4UX",12
212,@CNN,0.5106,Tue Mar 13 02:29:52 +0000 2018,0.0,0.852,0.148,".@andersoncooper: In terms of negotiations, do you have full confidence that US President Trump will stick by his w… https://t.co/2VgZ3xiIi8",13
213,@CNN,0.4939,Tue Mar 13 02:27:06 +0000 2018,0.0,0.811,0.189,"PM Justin Trudeau said he expects Canada's steel industry can ""breathe a sigh of relief"" as NAFTA talks continue, j… https://t.co/WyAI6EI1xO",14
214,@CNN,0.0,Tue Mar 13 02:21:07 +0000 2018,0.0,1.0,0.0,"Canadian PM Justin Trudeau talks trade and Trump: ""We're going to continue to work constructively and productively… https://t.co/N5BcGktZ1J",15
215,@CNN,0.4767,Tue Mar 13 01:52:17 +0000 2018,0.0,0.823,0.177,"What if you were paid to exercise? That's the idea behind Sweatcoin, created by two Russian fitness fanatics. The L… https://t.co/f3sxfqONZQ",16
216,@CNN,0.4767,Tue Mar 13 01:39:04 +0000 2018,0.0,0.853,0.147,"""The CIA just got it wrong,"" says GOP Rep. Chris Stewart about the intelligence community's assessment that Russian… https://t.co/LWzza7ncgw",17
217,@CNN,0.0,Tue Mar 13 01:29:20 +0000 2018,0.0,1.0,0.0,"RT @OutFrontCNN: As CNN's Tom Foreman reports, a series of underwhelming television interviews has Education Secretary Betsy DeVos facing i…",18
218,@CNN,0.6249,Tue Mar 13 01:23:12 +0000 2018,0.0,0.779,0.221,"Lead exposure may be responsible for nearly 10 times more deaths in the United States than previously thought, acco… https://t.co/gaWVx4eEuP",19
219,@CNN,0.4767,Tue Mar 13 01:20:45 +0000 2018,0.0,0.866,0.134,"RT @AC360: ""The CIA just got it wrong,"" says Rep. Chris Stewart about the intelligence community's assessment that Russian President Putin…",20
220,@CNN,0.577,Tue Mar 13 01:03:14 +0000 2018,0.0,0.772,0.228,"Sam Nunberg on the special counsel's investigation: ""The President should not fire Mueller. It would be catastrophi… https://t.co/Fp41yUfYDk",21
221,@CNN,0.0,Tue Mar 13 00:53:30 +0000 2018,0.0,1.0,0.0,"President Trump gets policy ideas, talking points, and even personnel advice from conservative cable news shows. Th… https://t.co/r5JalWG96t",22
222,@CNN,0.0,Tue Mar 13 00:51:49 +0000 2018,0.0,1.0,0.0,"A new purported military video of an unidentified aircraft has been made public, following the Pentagon's acknowled… https://t.co/lLyYpaOUc6",23
223,@CNN,-0.3612,Tue Mar 13 00:42:52 +0000 2018,0.116,0.83,0.054,"RT @OutFrontCNN: ""The Putin regime has made a number of threats against my life...I'm living in a state of constant persecution by the Russ…",24
224,@CNN,0.6588,Tue Mar 13 00:42:51 +0000 2018,0.0,0.804,0.196,"From ""Make America Great Again"" [#MAGA] to ""Keep America Great!"" [#KAG], President Trump is tweaking his campaign s… https://t.co/SYbQZ6UD94",25
225,@CNN,0.4019,Tue Mar 13 00:37:08 +0000 2018,0.0,0.881,0.119,"A court has decided that Charles Manson's body, after months sitting on ice, will go to Jason Freeman -- who claims… https://t.co/4pHugdCeuC",26
226,@CNN,-0.6705,Tue Mar 13 00:31:51 +0000 2018,0.304,0.58,0.116,The Justice Department is making a new push to combat gun violence in the wake of recent mass shootings by enforcin… https://t.co/TSCqbDsaRB,27
227,@CNN,0.0772,Tue Mar 13 00:21:05 +0000 2018,0.0,0.933,0.067,A sharp decline in the number of international student visas has many of America's colleges and universities on edg… https://t.co/jfyp8x3UWG,28
228,@CNN,-0.1531,Tue Mar 13 00:11:05 +0000 2018,0.221,0.62,0.159,"The Great Recession was a period of global economic decline marked by high unemployment and stagnant wages.

In the… https://t.co/wrDxcjM2dX",29
229,@CNN,-0.34,Tue Mar 13 00:01:51 +0000 2018,0.118,0.882,0.0,"""We've gone completely off the rails, and now we're just basically a political forum for people to leak information… https://t.co/omkfXwxbsm",30
230,@CNN,0.4019,Mon Mar 12 23:56:04 +0000 2018,0.0,0.87,0.13,"""The special counsel is not an unguided missile."" In an interview, Deputy Attorney General Rod Rosenstein offered f… https://t.co/ik75rZNznU",31
231,@CNN,-0.34,Mon Mar 12 23:50:22 +0000 2018,0.199,0.664,0.137,Overseas killings are built into the DNA of Russia's intelligence agencies | By Bertrand M. Patenaude via… https://t.co/QW9s8sM3iG,32
232,@CNN,-0.34,Mon Mar 12 23:42:45 +0000 2018,0.103,0.897,0.0,"RT @OutFrontCNN: ""We've gone completely off the rails, and now we're just basically a political forum for people to leak information to dri…",33
233,@CNN,-0.5574,Mon Mar 12 23:42:35 +0000 2018,0.175,0.825,0.0,"A young news reporter, a firefighter and a tourist from Argentina were among the five passengers who died in a heli… https://t.co/cBFLEuB4Jz",34
234,@CNN,-0.296,Mon Mar 12 23:38:28 +0000 2018,0.115,0.885,0.0,Army and Air Force Exchange Service stores have reversed their decision to stop selling high-capacity ammunition ma… https://t.co/lVuGF4A5wc,35
235,@CNN,0.1861,Mon Mar 12 23:36:38 +0000 2018,0.0,0.874,0.126,Trump not so tough on guns | Analysis by CNN's Stephen Collinson https://t.co/aRcO5xeupU https://t.co/1vawV472nC,36
236,@CNN,0.0772,Mon Mar 12 23:24:03 +0000 2018,0.114,0.757,0.13,The White House has blocked Broadcom's bid for Qualcomm due to national security concerns https://t.co/c9JZGQaVYJ https://t.co/LOzBniZcZI,37
237,@CNN,0.3182,Mon Mar 12 23:13:29 +0000 2018,0.086,0.778,0.136,"GE says no past or present CEO, CFO, vice chair, general counsel or HR director will receive a bonus in 2017, citin… https://t.co/3l6L9ssml6",38
238,@CNN,0.0,Mon Mar 12 23:04:37 +0000 2018,0.0,1.0,0.0,Donald Trump Jr. appeared to take questions from an attentive gaggle of chocolate bunny reporters in a Pennsylvania… https://t.co/Lg7P95xS3w,39
239,@CNN,0.0,Mon Mar 12 22:57:58 +0000 2018,0.0,1.0,0.0,READ: 1-page summary of initial Republican findings in the House Russia investigation https://t.co/DMnJfJr4EJ https://t.co/sSaRQVRqXg,40
240,@CNN,0.0,Mon Mar 12 22:53:23 +0000 2018,0.0,1.0,0.0,Former CIA official Phil Mudd on the House intel panel Republicans' report: “Their responsibility was not to repres… https://t.co/YvYaYT7X6l,41
241,@CNN,0.0,Mon Mar 12 22:48:02 +0000 2018,0.0,1.0,0.0,Former CIA official Phil Mudd on the House intel panel Republicans' report: “How the heck can they say they got to… https://t.co/sbnBz3Lvvi,42
242,@CNN,0.3472,Mon Mar 12 22:39:19 +0000 2018,0.08,0.77,0.149,"Former Director of National Intelligence James Clapper says he's ""not surprised"" by the House Intel Committee concl… https://t.co/7EGP36IlB5",43
243,@CNN,0.0,Mon Mar 12 22:32:47 +0000 2018,0.0,1.0,0.0,Republican Sen. Ron Johnson says he'd back legislation opposing President Trump's newly announced tariffs on steel… https://t.co/TgFI6cMP5U,44
244,@CNN,-0.128,Mon Mar 12 22:31:00 +0000 2018,0.115,0.793,0.093,"It's widely that expected Democrats will draft their own report that argues a case for collusion, as well as spells… https://t.co/bxoomzOByq",45
245,@CNN,0.5859,Mon Mar 12 22:25:28 +0000 2018,0.117,0.583,0.301,The House Intelligence Committee's Republicans are also disagreeing with the intelligence community's assessment th… https://t.co/MSNDye09Ee,46
246,@CNN,0.2263,Mon Mar 12 22:17:25 +0000 2018,0.108,0.739,0.153,BREAKING: Republicans on the House Intelligence Committee will conclude no evidence of collusion between the Trump… https://t.co/MLsPrO3fuF,47
247,@CNN,0.4019,Mon Mar 12 22:16:50 +0000 2018,0.0,0.881,0.119,"Marine Le Pen, leader of France's far-right National Front, thinks it's time for the party to rebrand after her fai… https://t.co/EuWIYGUxb6",48
248,@CNN,0.296,Mon Mar 12 22:01:50 +0000 2018,0.0,0.905,0.095,"RT @CNNSitRoom: Austin, Texas, is on high alert after three separate explosions in the city occurred when people picked up packages outside…",49
249,@CNN,0.4005,Mon Mar 12 22:01:21 +0000 2018,0.0,0.895,0.105,"The US House of Representatives is set to vote this week on a bill to give money for more security at schools, as t… https://t.co/3OaGDZfb7v",50
250,@CNN,-0.3875,Mon Mar 12 21:57:19 +0000 2018,0.127,0.873,0.0,"CLARIFICATION: Police have said they believe the three explosions to be connected to one another, not the festival. https://t.co/y6npZdUpSJ",51
251,@CNN,-0.7717,Mon Mar 12 21:46:33 +0000 2018,0.278,0.614,0.108,"Not long after Dropbox launched, Apple threatened to kill it -- and later launched iCloud. But Dropbox is still her… https://t.co/jhcuP9q3yh",52
252,@CNN,0.5859,Mon Mar 12 21:44:33 +0000 2018,0.0,0.817,0.183,"A Powerball winner is allowed to stay anonymous while collecting her $560 million jackpot, a New Hampshire judge ha… https://t.co/FHoIkgAs4Q",53
253,@CNN,-0.0772,Mon Mar 12 21:40:01 +0000 2018,0.216,0.654,0.131,"China's largely ceremonial parliament overwhelmingly endorsed a controversial change to the country's constitution,… https://t.co/Y7rDxcWP2W",54
254,@CNN,0.2023,Mon Mar 12 21:24:44 +0000 2018,0.0,0.917,0.083,"JUST IN: President Trump has told others he plans to select Larry Kudlow to replace top economic adviser Gary Cohn,… https://t.co/Zg0IUzm1bh",55
255,@CNN,-0.3875,Mon Mar 12 21:12:48 +0000 2018,0.141,0.859,0.0,"Russian President Vladimir Putin ""couldn't care less"" if Russian citizens meddled in the 2016 US election… https://t.co/v7J1TJN2QL",56
256,@CNN,0.5859,Mon Mar 12 21:02:33 +0000 2018,0.0,0.808,0.192,.@Glossier founder and CEO @EmilyWWeiss is taking on legacy beauty brands by building a more personalized experienc… https://t.co/mmJMf4zctM,57
257,@CNN,0.2732,Mon Mar 12 20:57:12 +0000 2018,0.0,0.846,0.154,"""To call the interview peculiar is an understatement,"" CNN legal analyst Jeffrey Toobin writes about a 2006 O.J. Si… https://t.co/CnUbARoI5c",58
258,@CNN,0.4019,Mon Mar 12 20:43:41 +0000 2018,0.0,0.876,0.124,"This high school in Anchorage, Alaska, is using the sound of real gunfire to prepare students for active shooters… https://t.co/bmNd0tB5HH",59
259,@CNN,-0.296,Mon Mar 12 20:37:15 +0000 2018,0.145,0.855,0.0,"President Xi Jinping's power knows no bounds, writes Samantha Vinograd for @CNNOpinion https://t.co/pPcDxmLVOB https://t.co/6bA0C1eaTf",60
260,@CNN,-0.6249,Mon Mar 12 20:23:53 +0000 2018,0.298,0.702,0.0,"Wall Street's so-called fear gauge was ""manipulated,"" a new federal class action lawsuit alleges… https://t.co/SA7TngfFsp",61
